productId,supplierId,supplierName,name,category,currentPrice,originalPrice,cost,suggestedPrice,suggestedMargin,stock,maxStock,minStockLevel,expirationDate,daysUntilExpiry,isPerishable,sku,status,lastUpdated,updatedAt,margin,priceChange,demand,clearanceRate,wasteReduction,mlScore,priceFactors.expirationUrgency,priceFactors.stockLevel,priceFactors.timeOfDay,priceFactors.demandForecast,priceFactors.competitorPrice,priceFactors.seasonality,priceFactors.marketTrend,optimization.wasteReduction,optimization.clearanceRate,optimization.revenueSaved,optimization.lastOptimization
lg-ac-003,lg-supplier-001,LG Electronics India Pvt. Ltd.,LG 2 Ton 3 Star AI DUAL Inverter Split AC (RS-Q24ENXE),Air Conditioners,44990.0,48990.0,28600.0,45900.0,37.7,18,36,4,,,False,LG-AC-003,active,2025-07-07T11:09:39.708862+00:00,2025-07-07T11:09:39.708862+00:00,36.4,-8.2,91,50,91,83,0,43,54,91,45211.5,84,82,91,50,16380.0,2025-07-07T11:09:39.708862+00:00
lg-ac-004,lg-supplier-001,LG Electronics India Pvt. Ltd.,LG 1.5 Ton 5 Star AI DUAL Inverter Split AC with Wi-Fi (RS-Q19YNZE),Air Conditioners,44990.0,49990.0,29500.0,45500.0,35.2,16,32,4,,,False,LG-AC-004,active,2025-07-07T11:09:39.708876+00:00,2025-07-07T11:09:39.708876+00:00,34.4,-10.0,93,50,95,74,0,41,55,93,44817.5,86,84,95,50,8160.0,2025-07-07T11:09:39.708876+00:00
lg-ac-005,lg-supplier-001,LG Electronics India Pvt. Ltd.,LG 1.0 Ton Portable Air Conditioner (LP-Q12ZWZA),Air Conditioners,30990.0,34990.0,19800.0,31500.0,37.0,22,40,5,,,False,LG-AC-005,active,2025-07-07T11:09:39.708888+00:00,2025-07-07T11:09:39.708888+00:00,36.1,-11.4,87,45,87,70,0,45,52,87,31027.5,82,80,87,45,11220.0,2025-07-07T11:09:39.708888+00:00
voltas-ac-001,voltas-supplier-001,Voltas Ltd.,Voltas 1 Ton 3 Star Inverter Split AC (123V Vectra Elegant),Air Conditioners,31990.0,34990.0,20500.0,32500.0,36.9,28,50,6,,,False,VOLTAS-AC-001,active,2025-07-07T11:09:39.708899+00:00,2025-07-07T11:09:39.708899+00:00,35.9,-8.6,85,44,88,88,0,46,50,85,32012.5,80,78,88,44,14280.0,2025-07-07T11:09:39.708899+00:00
voltas-ac-002,voltas-supplier-001,Voltas Ltd.,Voltas 1.5 Ton 5 Star Inverter Split AC (185V Vectra Elite),Air Conditioners,41990.0,45990.0,26700.0,42500.0,37.0,20,40,5,,,False,VOLTAS-AC-002,active,2025-07-07T11:09:39.708911+00:00,2025-07-07T11:09:39.708911+00:00,36.4,-8.7,88,50,93,76,0,45,52,88,41862.5,82,79,93,50,10200.0,2025-07-07T11:09:39.708911+00:00
voltas-ac-003,voltas-supplier-001,Voltas Ltd.,Voltas 2 Ton 3 Star Inverter Split AC (243V Vectra Elite),Air Conditioners,46990.0,49990.0,30500.0,47500.0,35.8,16,30,4,,,False,VOLTAS-AC-003,active,2025-07-07T11:09:39.708919+00:00,2025-07-07T11:09:39.708919+00:00,35.1,-6.0,90,47,91,85,0,42,54,90,46787.5,83,80,91,47,8160.0,2025-07-07T11:09:39.708919+00:00
voltas-ac-004,voltas-supplier-001,Voltas Ltd.,Voltas 1.5 Ton 3 Star Window AC (183V DZA),Air Conditioners,29990.0,32990.0,19000.0,30500.0,37.7,30,50,6,,,False,VOLTAS-AC-004,active,2025-07-07T11:09:39.708929+00:00,2025-07-07T11:09:39.708929+00:00,36.6,-9.1,84,40,92,94,0,48,50,84,30042.5,79,77,92,40,15300.0,2025-07-07T11:09:39.708929+00:00
voltas-ac-005,voltas-supplier-001,Voltas Ltd.,Voltas 1 Ton Portable AC (123 DZX),Air Conditioners,29990.0,33990.0,19600.0,30500.0,35.7,25,40,5,,,False,VOLTAS-AC-005,active,2025-07-07T11:09:39.708938+00:00,2025-07-07T11:09:39.708938+00:00,34.6,-11.8,85,38,86,89,0,44,51,85,30042.5,80,78,86,38,12750.0,2025-07-07T11:09:39.708938+00:00
fossil-watch-001,fossil-supplier-001,Fossil India Pvt. Ltd.,Fossil Gen 6 Smartwatch for Men with AMOLED Display – FTW4061,Watches,22995.0,25995.0,14200.0,23500.0,39.6,28,60,7,,,False,FOSSIL-WATCH-001,active,2025-07-07T11:09:39.708946+00:00,2025-07-07T11:09:39.708946+00:00,38.2,-11.5,87,53,90,70,0,47,54,87,23147.5,73,76,90,53,14140.0,2025-07-07T11:09:39.708946+00:00
fossil-watch-002,fossil-supplier-001,Fossil India Pvt. Ltd.,Fossil Nate Chronograph Analog Black Dial Men’s Watch – JR1401,Watches,11495.0,13495.0,7200.0,11900.0,39.5,36,80,10,,,False,FOSSIL-WATCH-002,active,2025-07-07T11:09:39.708958+00:00,2025-07-07T11:09:39.708958+00:00,37.4,-14.8,82,55,94,84,0,50,50,82,11721.5,69,72,94,55,14580.0,2025-07-07T11:09:39.708958+00:00
fossil-watch-003,fossil-supplier-001,Fossil India Pvt. Ltd.,Fossil Jacqueline Rose Gold Women’s Watch – ES3546,Watches,9295.0,10295.0,5600.0,9500.0,41.1,40,70,9,,,False,FOSSIL-WATCH-003,active,2025-07-07T11:09:39.708966+00:00,2025-07-07T11:09:39.708966+00:00,39.8,-9.7,84,43,91,70,0,52,53,84,9357.5,71,75,91,43,8200.0,2025-07-07T11:09:39.708966+00:00
fossil-watch-004,fossil-supplier-001,Fossil India Pvt. Ltd.,Fossil Grant Chronograph Blue Dial Men's Watch – FS5151,Watches,9995.0,11495.0,5900.0,10250.0,42.3,32,60,8,,,False,FOSSIL-WATCH-004,active,2025-07-07T11:09:39.708977+00:00,2025-07-07T11:09:39.708977+00:00,41.0,-13.0,83,47,88,93,0,49,52,83,10096.25,72,74,88,47,8160.0,2025-07-07T11:09:39.708977+00:00
fossil-watch-005,fossil-supplier-001,Fossil India Pvt. Ltd.,Fossil Gen 5E Smartwatch Black Silicone – FTW4047,Watches,18995.0,21995.0,11600.0,19500.0,40.6,26,55,6,,,False,FOSSIL-WATCH-005,active,2025-07-07T11:09:39.708990+00:00,2025-07-07T11:09:39.708990+00:00,38.9,-13.6,86,53,87,81,0,46,55,86,19207.5,74,77,87,53,13130.0,2025-07-07T11:09:39.708990+00:00
casio-watch-001,casio-supplier-001,Casio India Co. Pvt. Ltd.,Casio G-Shock Digital Black Dial Men's Watch – GBD-800-1DR (G987),Watches,7995.0,8495.0,4650.0,8250.0,43.6,38,70,8,,,False,CASIO-WATCH-001,active,2025-07-07T11:09:39.708998+00:00,2025-07-07T11:09:39.708998+00:00,41.8,-5.9,84,46,95,86,0,48,50,84,8126.25,70,75,95,46,9690.0,2025-07-07T11:09:39.708998+00:00
casio-watch-002,casio-supplier-001,Casio India Co. Pvt. Ltd.,Casio Enticer Men's Analog Watch – MTP-V300G-9AUDF (A833),Watches,5995.0,6995.0,3600.0,6150.0,41.5,44,80,10,,,False,CASIO-WATCH-002,active,2025-07-07T11:09:39.709007+00:00,2025-07-07T11:09:39.709007+00:00,39.9,-14.3,82,45,85,92,0,50,53,82,6057.75,71,74,85,45,6820.0,2025-07-07T11:09:39.709007+00:00
casio-watch-003,casio-supplier-001,Casio India Co. Pvt. Ltd.,Casio Vintage Series Digital Watch – A168WA-1WDF (D011),Watches,2495.0,2795.0,1450.0,2550.0,43.1,60,90,12,,,False,CASIO-WATCH-003,active,2025-07-07T11:09:39.709016+00:00,2025-07-07T11:09:39.709016+00:00,41.9,-10.7,78,33,88,84,0,52,49,78,2511.75,68,71,88,33,3300.0,2025-07-07T11:09:39.709016+00:00
casio-watch-004,casio-supplier-001,Casio India Co. Pvt. Ltd.,Casio Sheen Women's Analog Watch – SHE-3062PGL-7AUDR,Watches,7495.0,7995.0,4450.0,7550.0,41.1,33,60,7,,,False,CASIO-WATCH-004,active,2025-07-07T11:09:39.709025+00:00,2025-07-07T11:09:39.709025+00:00,40.6,-6.3,80,45,85,81,0,47,52,80,7436.75,69,73,85,45,1815.0,2025-07-07T11:09:39.709025+00:00
casio-watch-005,casio-supplier-001,Casio India Co. Pvt. Ltd.,Casio Pro Trek Tough Solar Digital Watch – PRG-270-1A,Watches,12995.0,14995.0,7800.0,13200.0,40.9,18,40,5,,,False,CASIO-WATCH-005,active,2025-07-07T11:09:39.709034+00:00,2025-07-07T11:09:39.709034+00:00,40.0,-13.3,85,55,94,87,0,44,56,85,13002.0,74,76,94,55,3690.0,2025-07-07T11:09:39.709034+00:00
titan-watch-001,titan-supplier-001,Titan Company Ltd.,Titan Edge Analog Black Dial Men's Watch – 1696NL01,Watches,9995.0,11495.0,6100.0,10250.0,40.4,34,60,8,,,False,TITAN-WATCH-001,active,2025-07-07T11:09:39.709042+00:00,2025-07-07T11:09:39.709042+00:00,39.0,-13.0,83,43,93,82,0,48,50,83,10096.25,72,76,93,43,8670.0,2025-07-07T11:09:39.709042+00:00
titan-watch-002,titan-supplier-001,Titan Company Ltd.,Titan Raga Viva Women's Watch – 2606WM01,Watches,6895.0,7495.0,3950.0,6990.0,43.5,40,70,9,,,False,TITAN-WATCH-002,active,2025-07-07T11:09:39.709050+00:00,2025-07-07T11:09:39.709050+00:00,42.7,-8.0,81,43,94,79,0,51,52,81,6885.15,69,73,94,43,3800.0,2025-07-07T11:09:39.709050+00:00
titan-watch-003,titan-supplier-001,Titan Company Ltd.,Titan Karishma Analog White Dial Men's Watch – 1585SL05,Watches,1995.0,2295.0,1050.0,2050.0,48.8,50,90,10,,,False,TITAN-WATCH-003,active,2025-07-07T11:09:39.709058+00:00,2025-07-07T11:09:39.709058+00:00,47.4,-13.1,79,44,93,70,0,53,48,79,2019.25,67,70,93,44,2750.0,2025-07-07T11:09:39.709058+00:00
titan-watch-004,titan-supplier-001,Titan Company Ltd.,Titan Octane Chronograph Watch for Men – 9322WL01,Watches,8495.0,8995.0,4850.0,8690.0,44.1,30,60,7,,,False,TITAN-WATCH-004,active,2025-07-07T11:09:39.709078+00:00,2025-07-07T11:09:39.709078+00:00,42.9,-5.6,82,50,86,95,0,47,51,82,8559.65,70,74,86,50,5850.0,2025-07-07T11:09:39.709078+00:00
titan-watch-005,titan-supplier-001,Titan Company Ltd.,Titan Neo Splash Analog Blue Dial Men's Watch – 1733KL03,Watches,4795.0,5295.0,2800.0,4890.0,42.7,38,65,8,,,False,TITAN-WATCH-005,active,2025-07-07T11:09:39.709087+00:00,2025-07-07T11:09:39.709087+00:00,41.6,-9.4,80,42,92,89,0,49,50,80,4816.65,68,72,92,42,3610.0,2025-07-07T11:09:39.709087+00:00
mango-001,freshfarms-supplier-001,Fresh Farms,Alphonso Mango - Premium (1kg),Fruits,249.0,299.0,145.0,259.0,44.0,100,200,20,2025-07-10T00:00:00.000Z,5.0,True,MANGO-001,active,2025-07-07T11:09:39.709096+00:00,2025-07-07T11:09:39.709096+00:00,41.8,-16.7,85,50,95,93,90,60,50,85,255.115,95,80,95,50,1000.0,2025-07-07T11:09:39.709096+00:00
mango-002,tropiking-supplier-002,TropiKing Distributors,Kesar Mango - GI Certified (1kg),Fruits,199.0,229.0,125.0,209.0,40.2,75,150,15,2025-07-09T00:00:00.000Z,4.0,True,MANGO-002,active,2025-07-07T11:09:39.709105+00:00,2025-07-07T11:09:39.709105+00:00,37.2,-13.1,80,50,89,74,88,55,50,80,205.865,90,75,89,50,750.0,2025-07-07T11:09:39.709105+00:00
mango-003,localfarm-supplier-003,Local Organic Farm,Dasheri Mango - Organic (1kg),Fruits,189.0,219.0,110.0,195.0,43.6,90,150,15,2025-07-08T00:00:00.000Z,3.0,True,MANGO-003,active,2025-07-07T11:09:39.709116+00:00,2025-07-07T11:09:39.709116+00:00,41.8,-13.7,78,40,85,81,92,60,55,78,192.075,85,70,85,40,540.0,2025-07-07T11:09:39.709116+00:00
mango-004,ratnagiri-supplier-004,Ratnagiri Mango Exporters,Hapus Mango - Jumbo Size (1kg),Fruits,279.0,329.0,160.0,289.0,44.6,50,100,10,2025-07-11T00:00:00.000Z,6.0,True,MANGO-004,active,2025-07-07T11:09:39.709125+00:00,2025-07-07T11:09:39.709125+00:00,42.7,-15.2,88,50,93,78,85,40,52,88,284.665,92,82,93,50,500.0,2025-07-07T11:09:39.709125+00:00
mango-005,freshfarms-supplier-001,Fresh Farms,Langra Mango - Semi-Ripe (1kg),Fruits,179.0,209.0,100.0,185.0,45.9,120,200,20,2025-07-07T00:00:00.000Z,2.0,True,MANGO-005,active,2025-07-07T11:09:39.709133+00:00,2025-07-07T11:09:39.709133+00:00,44.1,-14.4,75,40,88,77,95,65,57,75,182.225,83,72,88,40,720.0,2025-07-07T11:09:39.709133+00:00
apple-001,freshfarms-supplier-001,Fresh Farms,Washington Apple – Premium (1kg),Fruits,199.0,229.0,115.0,205.0,44.0,110,200,25,2025-07-15T00:00:00.000Z,10.0,True,APPLE-001,active,2025-07-07T11:09:39.709142+00:00,2025-07-07T11:09:39.709142+00:00,42.2,-13.1,82,45,86,95,70,55,50,82,201.925,80,75,86,45,660.0,2025-07-07T11:09:39.709142+00:00
apple-002,himfruits-supplier-002,Himalaya Fresh Produce,Himachal Apple – Royal Delicious (1kg),Fruits,159.0,179.0,95.0,165.0,42.4,85,150,20,2025-07-13T00:00:00.000Z,8.0,True,APPLE-002,active,2025-07-07T11:09:39.709153+00:00,2025-07-07T11:09:39.709153+00:00,40.3,-11.2,79,43,94,88,72,53,52,79,162.525,78,73,94,43,510.0,2025-07-07T11:09:39.709153+00:00
apple-003,importedfruits-supplier-003,Imported Fruits Co.,Fuji Apple – Imported (1kg),Fruits,229.0,259.0,135.0,235.0,42.6,60,100,15,2025-07-12T00:00:00.000Z,7.0,True,APPLE-003,active,2025-07-07T11:09:39.709161+00:00,2025-07-07T11:09:39.709161+00:00,41.0,-11.6,85,40,90,72,75,50,54,85,231.475,82,78,90,40,360.0,2025-07-07T11:09:39.709161+00:00
apple-004,freshfarms-supplier-001,Fresh Farms,Green Apple – Granny Smith (1kg),Fruits,209.0,239.0,125.0,215.0,41.8,95,180,20,2025-07-14T00:00:00.000Z,9.0,True,APPLE-004,active,2025-07-07T11:09:39.709175+00:00,2025-07-07T11:09:39.709175+00:00,40.2,-12.6,83,47,86,72,74,58,53,83,211.775,79,74,86,47,570.0,2025-07-07T11:09:39.709175+00:00
apple-005,organicfresh-supplier-004,Organic Fresh Co.,Organic Apple – Certified Natural (1kg),Fruits,259.0,289.0,155.0,265.0,41.5,50,90,12,2025-07-11T00:00:00.000Z,6.0,True,APPLE-005,active,2025-07-07T11:09:39.709189+00:00,2025-07-07T11:09:39.709189+00:00,40.2,-10.4,86,44,86,83,76,45,56,86,261.025,81,77,86,44,300.0,2025-07-07T11:09:39.709189+00:00
grapes-001,freshfarms-supplier-001,Fresh Farms,Green Seedless Grapes – Premium (1kg),Fruits,139.0,169.0,85.0,145.0,41.4,120,200,25,2025-07-08T00:00:00.000Z,3.0,True,GRAPES-001,active,2025-07-07T11:09:39.709203+00:00,2025-07-07T11:09:39.709203+00:00,38.8,-17.8,81,40,86,94,92,65,52,81,142.825,84,76,86,40,720.0,2025-07-07T11:09:39.709203+00:00
grapes-002,vinayaka-supplier-002,Vinayaka Fruits Ltd.,Black Grapes – Seedless Jumbo (1kg),Fruits,169.0,189.0,105.0,175.0,40.0,90,160,20,2025-07-07T00:00:00.000Z,2.0,True,GRAPES-002,active,2025-07-07T11:09:39.709217+00:00,2025-07-07T11:09:39.709217+00:00,37.9,-10.6,80,44,85,84,94,60,51,80,172.375,82,75,85,44,540.0,2025-07-07T11:09:39.709217+00:00
grapes-003,importedfruits-supplier-003,Imported Fruits Co.,Red Globe Grapes – Imported (1kg),Fruits,199.0,229.0,120.0,205.0,41.5,65,120,15,2025-07-09T00:00:00.000Z,4.0,True,GRAPES-003,active,2025-07-07T11:09:39.709229+00:00,2025-07-07T11:09:39.709229+00:00,39.7,-13.1,83,46,89,88,89,55,54,83,201.925,80,78,89,46,390.0,2025-07-07T11:09:39.709229+00:00
grapes-004,localfarm-supplier-004,Local Organic Farm,Organic Green Grapes – Natural (500g),Fruits,95.0,109.0,52.0,98.0,46.9,100,180,20,2025-07-06T00:00:00.000Z,1.0,True,GRAPES-004,active,2025-07-07T11:09:39.709237+00:00,2025-07-07T11:09:39.709237+00:00,45.3,-12.8,75,44,93,88,96,70,55,75,96.53,77,71,93,44,300.0,2025-07-07T11:09:39.709237+00:00
grapes-005,freshfarms-supplier-001,Fresh Farms,Thompson Seedless Grapes (1kg),Fruits,159.0,179.0,95.0,165.0,42.4,80,150,18,2025-07-08T00:00:00.000Z,3.0,True,GRAPES-005,active,2025-07-07T11:09:39.709246+00:00,2025-07-07T11:09:39.709246+00:00,40.3,-11.2,82,47,91,74,91,60,53,82,162.525,81,76,91,47,480.0,2025-07-07T11:09:39.709246+00:00
banana-001,freshfarms-supplier-001,Fresh Farms,Banana – Robusta (1 Dozen),Fruits,59.0,69.0,32.0,62.0,48.3,150,250,30,2025-07-07T00:00:00.000Z,2.0,True,BANANA-001,active,2025-07-07T11:09:39.709256+00:00,2025-07-07T11:09:39.709256+00:00,45.8,-14.5,84,40,91,95,95,72,55,84,61.07,76,74,91,40,450.0,2025-07-07T11:09:39.709256+00:00
banana-002,localfarm-supplier-002,Local Organic Farm,Banana – Yelakki Small (500g),Fruits,39.0,45.0,20.0,42.0,47.6,100,180,25,2025-07-06T00:00:00.000Z,1.0,True,BANANA-002,active,2025-07-07T11:09:39.709268+00:00,2025-07-07T11:09:39.709268+00:00,48.7,-13.3,78,44,90,74,97,75,58,78,41.37,74,72,90,44,300.0,2025-07-07T11:09:39.709268+00:00
banana-003,organicfresh-supplier-003,Organic Fresh Co.,Organic Banana – Certified (1kg),Fruits,69.0,79.0,38.0,72.0,47.2,80,150,20,2025-07-08T00:00:00.000Z,3.0,True,BANANA-003,active,2025-07-07T11:09:39.709277+00:00,2025-07-07T11:09:39.709277+00:00,44.9,-12.7,81,47,93,74,93,66,52,81,70.92,78,75,93,47,240.0,2025-07-07T11:09:39.709277+00:00
banana-004,importedfruits-supplier-004,Imported Fruits Co.,Banana – Cavendish Premium (1kg),Fruits,75.0,89.0,40.0,79.0,49.4,60,120,15,2025-07-09T00:00:00.000Z,4.0,True,BANANA-004,active,2025-07-07T11:09:39.709287+00:00,2025-07-07T11:09:39.709287+00:00,46.7,-15.7,82,50,89,89,89,59,54,82,77.815,79,76,89,50,240.0,2025-07-07T11:09:39.709287+00:00
banana-005,freshfarms-supplier-001,Fresh Farms,Banana – Nendran Kerala Special (1kg),Fruits,89.0,99.0,50.0,92.0,45.7,70,130,18,2025-07-07T00:00:00.000Z,2.0,True,BANANA-005,active,2025-07-07T11:09:39.709295+00:00,2025-07-07T11:09:39.709295+00:00,43.8,-10.1,79,46,88,76,91,63,53,79,90.62,77,74,88,46,210.0,2025-07-07T11:09:39.709295+00:00
pineapple-001,freshfarms-supplier-001,Fresh Farms,Whole Pineapple – Semi-Ripe (1pc ~1.5kg),Fruits,79.0,99.0,45.0,85.0,47.1,90,150,20,2025-07-08T00:00:00.000Z,3.0,True,PINEAPPLE-001,active,2025-07-07T11:09:39.709304+00:00,2025-07-07T11:09:39.709304+00:00,43.0,-20.2,80,40,90,83,90,60,53,80,83.725,82,74,90,40,540.0,2025-07-07T11:09:39.709304+00:00
pineapple-002,tropiking-supplier-002,TropiKing Distributors,Queen Pineapple – Tripura (1pc ~1.2kg),Fruits,89.0,109.0,52.0,92.0,43.5,75,130,18,2025-07-07T00:00:00.000Z,2.0,True,PINEAPPLE-002,active,2025-07-07T11:09:39.709316+00:00,2025-07-07T11:09:39.709316+00:00,41.6,-18.3,79,42,95,93,93,58,51,79,90.62,78,73,95,42,225.0,2025-07-07T11:09:39.709316+00:00
pineapple-003,importedfruits-supplier-003,Imported Fruits Co.,Hawaiian Pineapple – Imported (1pc ~1.8kg),Fruits,129.0,149.0,78.0,132.0,40.9,60,100,15,2025-07-09T00:00:00.000Z,4.0,True,PINEAPPLE-003,active,2025-07-07T11:09:39.709325+00:00,2025-07-07T11:09:39.709325+00:00,39.5,-13.4,82,40,91,75,87,52,54,82,130.02,81,76,91,40,180.0,2025-07-07T11:09:39.709325+00:00
pineapple-004,localfarm-supplier-004,Local Organic Farm,Organic Pineapple – Naturally Ripened (1pc),Fruits,99.0,119.0,58.0,102.0,43.1,70,120,20,2025-07-06T00:00:00.000Z,1.0,True,PINEAPPLE-004,active,2025-07-07T11:09:39.709334+00:00,2025-07-07T11:09:39.709334+00:00,41.4,-16.8,78,42,91,72,96,65,57,78,100.47,77,71,91,42,210.0,2025-07-07T11:09:39.709334+00:00
pineapple-005,freshfarms-supplier-001,Fresh Farms,Sliced Pineapple Tray – Ready to Eat (250g),Fruits,59.0,69.0,30.0,62.0,51.6,100,180,25,2025-07-05T00:00:00.000Z,0.0,True,PINEAPPLE-005,active,2025-07-07T11:09:39.709343+00:00,2025-07-07T11:09:39.709343+00:00,49.2,-14.5,76,44,91,72,99,70,60,76,61.07,75,70,91,44,300.0,2025-07-07T11:09:39.709343+00:00
potato-001,agrofresh-supplier-001,AgroFresh Farms,Potato – Regular Grade A (1kg),Vegetables,35.0,45.0,18.0,37.0,51.4,200,300,40,2025-07-20T00:00:00.000Z,15.0,True,POTATO-001,active,2025-07-07T11:09:39.709368+00:00,2025-07-07T11:09:39.709368+00:00,48.6,-22.2,82,33,85,87,60,70,40,82,36.445,66,72,85,33,400.0,2025-07-07T11:09:39.709368+00:00
potato-002,localroots-supplier-002,Local Roots Market,Baby Potatoes – Washed (500g),Vegetables,28.0,32.0,14.0,30.0,46.7,120,180,25,2025-07-18T00:00:00.000Z,13.0,True,POTATO-002,active,2025-07-07T11:09:39.709385+00:00,2025-07-07T11:09:39.709385+00:00,50.0,-12.5,78,33,90,93,65,65,50,78,29.55,70,69,90,33,240.0,2025-07-07T11:09:39.709385+00:00
potato-003,freshroots-supplier-003,Fresh Roots Organics,Organic Potatoes – Certified (1kg),Vegetables,49.0,59.0,26.0,52.0,50.0,100,160,30,2025-07-17T00:00:00.000Z,12.0,True,POTATO-003,active,2025-07-07T11:09:39.709400+00:00,2025-07-07T11:09:39.709400+00:00,46.9,-16.9,75,38,85,74,68,62,45,75,51.22,72,70,85,38,300.0,2025-07-07T11:09:39.709400+00:00
potato-004,coldcrop-supplier-004,ColdCrop Suppliers,Potato – Cold Stored (5kg Bag),Vegetables,150.0,175.0,90.0,155.0,41.9,60,120,15,2025-07-25T00:00:00.000Z,20.0,True,POTATO-004,active,2025-07-07T11:09:39.709414+00:00,2025-07-07T11:09:39.709414+00:00,40.0,-14.3,80,50,90,91,50,55,42,80,152.675,68,73,90,50,300.0,2025-07-07T11:09:39.709414+00:00
potato-005,agrofresh-supplier-001,AgroFresh Farms,Red Potatoes – Low Carb (1kg),Vegetables,42.0,49.0,23.0,44.0,47.7,85,140,20,2025-07-19T00:00:00.000Z,14.0,True,POTATO-005,active,2025-07-07T11:09:39.709425+00:00,2025-07-07T11:09:39.709425+00:00,45.2,-14.3,77,39,88,82,63,60,47,77,43.339999999999996,70,71,88,39,170.0,2025-07-07T11:09:39.709425+00:00
carrot-001,agrofresh-supplier-001,AgroFresh Farms,Carrot – Orange Desi (1kg),Vegetables,44.0,54.0,25.0,46.0,45.7,140,220,30,2025-07-09T00:00:00.000Z,4.0,True,CARROT-001,active,2025-07-07T11:09:39.709439+00:00,2025-07-07T11:09:39.709439+00:00,43.2,-18.5,79,36,87,93,82,68,47,79,45.31,76,72,87,36,280.0,2025-07-07T11:09:39.709439+00:00
carrot-002,localroots-supplier-002,Local Roots Market,Carrot – Baby Carrots (500g),Vegetables,35.0,42.0,18.0,37.0,48.6,90,150,25,2025-07-08T00:00:00.000Z,3.0,True,CARROT-002,active,2025-07-07T11:09:39.709461+00:00,2025-07-07T11:09:39.709461+00:00,48.6,-16.7,76,40,88,71,85,66,50,76,36.445,74,70,88,40,180.0,2025-07-07T11:09:39.709461+00:00
carrot-003,freshroots-supplier-003,Fresh Roots Organics,Organic Carrot – Washed (1kg),Vegetables,55.0,64.0,30.0,58.0,48.3,110,170,30,2025-07-10T00:00:00.000Z,5.0,True,CARROT-003,active,2025-07-07T11:09:39.709476+00:00,2025-07-07T11:09:39.709476+00:00,45.5,-14.1,77,35,85,78,80,65,48,77,57.13,75,71,85,35,330.0,2025-07-07T11:09:39.709476+00:00
carrot-004,coldcrop-supplier-004,ColdCrop Suppliers,Carrot – Juicing Grade (2kg Pack),Vegetables,78.0,89.0,45.0,82.0,45.1,70,130,20,2025-07-11T00:00:00.000Z,6.0,True,CARROT-004,active,2025-07-07T11:09:39.709489+00:00,2025-07-07T11:09:39.709489+00:00,42.3,-12.4,74,46,93,81,78,60,46,74,80.77,73,70,93,46,280.0,2025-07-07T11:09:39.709489+00:00
carrot-005,agrofresh-supplier-001,AgroFresh Farms,Red Carrots – Winter Special (1kg),Vegetables,52.0,60.0,28.0,55.0,49.1,85,140,25,2025-07-09T00:00:00.000Z,4.0,True,CARROT-005,active,2025-07-07T11:09:39.709502+00:00,2025-07-07T11:09:39.709502+00:00,46.2,-13.3,75,39,88,95,83,63,49,75,54.175,72,70,88,39,255.0,2025-07-07T11:09:39.709502+00:00
tomato-001,agrofresh-supplier-001,AgroFresh Farms,Tomato – Hybrid (1kg),Vegetables,38.0,48.0,20.0,41.0,51.2,160,250,35,2025-07-08T00:00:00.000Z,3.0,True,TOMATO-001,active,2025-07-07T11:09:39.710911+00:00,2025-07-07T11:09:39.710911+00:00,47.4,-20.8,84,36,91,80,88,70,52,84,40.385,78,74,91,36,480.0,2025-07-07T11:09:39.710911+00:00
tomato-002,localroots-supplier-002,Local Roots Market,Tomato – Country Variety (500g),Vegetables,22.0,28.0,12.0,24.0,50.0,90,140,25,2025-07-07T00:00:00.000Z,2.0,True,TOMATO-002,active,2025-07-07T11:09:39.710927+00:00,2025-07-07T11:09:39.710927+00:00,45.5,-21.4,79,36,85,78,91,65,55,79,23.64,75,71,85,36,180.0,2025-07-07T11:09:39.710927+00:00
tomato-003,freshroots-supplier-003,Fresh Roots Organics,Tomato – Organic Cherry (250g),Vegetables,36.0,42.0,18.0,38.0,47.4,80,130,20,2025-07-06T00:00:00.000Z,1.0,True,TOMATO-003,active,2025-07-07T11:09:39.710939+00:00,2025-07-07T11:09:39.710939+00:00,50.0,-14.3,76,38,87,89,95,72,57,76,37.43,74,72,87,38,160.0,2025-07-07T11:09:39.710939+00:00
tomato-004,importedfruits-supplier-004,Imported Fruits Co.,Tomato – Roma Imported (1kg),Vegetables,55.0,64.0,30.0,57.0,47.4,65,100,15,2025-07-09T00:00:00.000Z,4.0,True,TOMATO-004,active,2025-07-07T11:09:39.710948+00:00,2025-07-07T11:09:39.710948+00:00,45.5,-14.1,81,35,86,88,84,60,54,81,56.144999999999996,77,73,86,35,130.0,2025-07-07T11:09:39.710948+00:00
amul-milk-001,amul-dairy-supplier-001,Amul Dairy Co-operative,Amul Gold Full Cream Milk – 1L,Dairy,66.0,70.0,40.0,68.0,41.2,120,200,30,2025-07-07T00:00:00.000Z,2.0,True,AMUL-MILK-001,active,2025-07-07T11:09:39.710957+00:00,2025-07-07T11:09:39.710957+00:00,39.4,-5.7,85,40,95,92,92,65,60,85,66.98,68,75,95,40,240.0,2025-07-07T11:09:39.710957+00:00
amul-milk-002,amul-dairy-supplier-001,Amul Dairy Co-operative,Amul Taaza Toned Milk – 1L,Dairy,56.0,60.0,34.0,58.0,41.4,140,220,35,2025-07-06T00:00:00.000Z,1.0,True,AMUL-MILK-002,active,2025-07-07T11:09:39.710970+00:00,2025-07-07T11:09:39.710970+00:00,39.3,-6.7,83,36,92,89,94,70,58,83,57.13,70,73,92,36,280.0,2025-07-07T11:09:39.710970+00:00
